,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0038407,678.7684415,-0.062818927,0.194392773,-0.323154641,0.746578131,0.955596522
FBgn0038578,520.8592536,0.047072963,0.145400667,0.323746541,0.746129932,0.955596522
FBgn0038686,412.5138217,-0.043262556,0.134233192,-0.322294027,0.747229957,0.955596522
FBgn0039682,134.7736378,0.086222851,0.266258861,0.323830915,0.746066049,0.955596522
FBgn0040234,548.0518959,-0.059433248,0.183673264,-0.323581377,0.746254989,0.955596522
FBgn0052103,2096.312993,-0.045655317,0.140550212,-0.324832784,0.745307631,0.955596522
FBgn0000721,930.3388342,0.037406258,0.116216807,0.321866169,0.747554084,0.955627631
FBgn0029903,4041.681833,-0.040630775,0.126585039,-0.320976123,0.748228485,0.956049509
FBgn0050109,167.2072694,0.066200881,0.206176224,0.321088825,0.748143079,0.956049509
FBgn0260972,800.9348397,-0.047001097,0.146437679,-0.320963136,0.748238327,0.956049509
FBgn0001989,825.7962469,-0.045240037,0.142659473,-0.31711905,0.751153271,0.956061677
FBgn0003416,1175.458678,-0.045475321,0.142340326,-0.319483044,0.749360247,0.956061677
FBgn0010825,2014.610513,0.065837563,0.207917758,0.316651949,0.751507713,0.956061677
FBgn0011771,1641.04118,-0.041562654,0.130694999,-0.318012582,0.750475393,0.956061677
FBgn0020621,1719.710494,0.033020793,0.103971473,0.317594743,0.750792363,0.956061677
FBgn0025381,6873.326281,0.043691786,0.136725932,0.319557419,0.749303858,0.956061677
FBgn0025624,907.3768233,0.051600538,0.161236123,0.320030876,0.748944925,0.956061677
FBgn0026316,541.7660357,-0.050584532,0.159701264,-0.316744719,0.751437314,0.956061677
FBgn0027565,339.4026734,-0.061736436,0.19379098,-0.31857229,0.750050869,0.956061677
FBgn0027575,29.95936423,-0.111650434,0.349700539,-0.319274413,0.749518434,0.956061677
FBgn0028497,1490.819428,-0.037411486,0.116750475,-0.32043969,0.748635042,0.956061677
FBgn0028708,234.4133507,-0.047003204,0.146603907,-0.320613586,0.748503241,0.956061677
FBgn0030328,2037.075375,0.042926789,0.134563302,0.319008144,0.749720338,0.956061677
FBgn0031886,408.6795204,0.05164998,0.163144194,0.316590982,0.75155398,0.956061677
FBgn0032085,10.82904339,0.201243824,0.629879614,0.319495693,0.749350657,0.956061677
FBgn0033137,12.73284498,0.191148909,0.601977869,0.317534778,0.750837855,0.956061677
FBgn0033389,16.74641503,0.146680638,0.462747289,0.316977844,0.751260414,0.956061677
FBgn0033806,312.3747157,-0.068122105,0.213002446,-0.319818416,0.749105986,0.956061677
FBgn0036754,207.9946138,0.051981202,0.163922343,0.317108707,0.751161119,0.956061677
FBgn0037792,630.6536962,-0.040577657,0.128159292,-0.316618921,0.751532777,0.956061677
FBgn0037958,443.2730572,-0.044822542,0.140785101,-0.318375607,0.750200039,0.956061677
FBgn0038057,136.6534166,0.066453672,0.209078611,0.317840602,0.75060585,0.956061677
FBgn0038376,2200.010661,0.036309931,0.114110869,0.318198707,0.750334213,0.956061677
FBgn0038741,158.9852524,-0.062105571,0.195811143,-0.317170768,0.751114029,0.956061677
FBgn0039201,22.87048137,0.123062359,0.38832288,0.316907308,0.751313936,0.956061677
FBgn0051812,27.3480571,-0.135325916,0.424016589,-0.319152409,0.749610943,0.956061677
FBgn0085275,55.32900454,0.11528013,0.362961424,0.317609869,0.750780887,0.956061677
FBgn0260026,21.50732558,0.126579706,0.397723531,0.31826054,0.750287314,0.956061677
FBgn0021768,808.5662518,0.047323936,0.149705097,0.316114394,0.751915682,0.956146307
FBgn0025582,4626.355135,0.041766075,0.132433911,0.315372962,0.752478494,0.956146307
FBgn0026259,6632.061764,-0.037937332,0.120320883,-0.315301311,0.75253289,0.956146307
FBgn0028513,50.07957924,-0.188191267,0.59705578,-0.315198803,0.752610714,0.956146307
FBgn0031848,152.0827598,-0.056998328,0.181015712,-0.314880555,0.752852346,0.956146307
FBgn0032348,1111.863183,0.039926999,0.126339999,0.316028173,0.751981124,0.956146307
FBgn0032586,3666.228241,0.030262136,0.09609487,0.314919371,0.752822874,0.956146307
FBgn0033166,1114.462017,-0.041679937,0.132095868,-0.315527937,0.752360843,0.956146307
FBgn0034908,460.8897712,0.0448953,0.142564491,0.314912218,0.752828305,0.956146307
FBgn0037138,972.5473654,0.037118387,0.117744022,0.31524647,0.752574525,0.956146307
FBgn0063495,10.7223223,0.171352912,0.544336643,0.314792168,0.752919458,0.956146307
FBgn0000052,2342.766243,-0.046713156,0.149970765,-0.311481748,0.755434416,0.957056834
FBgn0001324,2504.009833,-0.037661553,0.120383315,-0.312846949,0.754396944,0.957056834
FBgn0005612,751.3887562,0.042839188,0.137023352,0.312641511,0.754553037,0.957056834
FBgn0015818,1036.068201,0.040320843,0.128670057,0.31336617,0.754002483,0.957056834
FBgn0023441,33.83482706,-0.117257422,0.37559281,-0.312192936,0.7548939,0.957056834
FBgn0029899,3328.823113,-0.03529133,0.113056587,-0.31215634,0.754921711,0.957056834
FBgn0030696,23.48038171,-0.127004648,0.407708561,-0.311508417,0.755414145,0.957056834
FBgn0033610,12.85768473,0.157535204,0.506065378,0.311294174,0.755576996,0.957056834
FBgn0034488,1166.207277,0.053222344,0.17102097,0.311203613,0.755645837,0.957056834
FBgn0037481,182.1216219,-0.056753368,0.181338394,-0.312969397,0.754303912,0.957056834
FBgn0037989,9809.615234,-0.035412537,0.113561783,-0.311834984,0.755165936,0.957056834
FBgn0038274,748.4876453,0.040205698,0.128432401,0.313049492,0.754243061,0.957056834
FBgn0038420,10.15892029,0.171019474,0.547119768,0.31258142,0.754598696,0.957056834
FBgn0038583,179.670228,-0.051524455,0.164938268,-0.312386301,0.75474696,0.957056834
FBgn0038976,520.3425301,0.043144382,0.137661788,0.313408555,0.753970285,0.957056834
FBgn0039265,498.5536922,-0.048595618,0.15583148,-0.311847246,0.755156616,0.957056834
FBgn0067102,775.8642197,-0.057395893,0.184120649,-0.311729797,0.755245881,0.957056834
FBgn0000044,27.01194361,0.135777042,0.436732985,0.310892574,0.75588229,0.9570753
FBgn0052613,52.45473924,-0.17934624,0.576910742,-0.310873463,0.755896819,0.9570753
FBgn0004855,382.5311626,0.050544394,0.163113824,0.309871919,0.756658358,0.957141497
FBgn0033951,329.8895337,-0.044715958,0.144233376,-0.310025041,0.756541914,0.957141497
FBgn0035146,806.2535034,-0.038261485,0.123333476,-0.310227898,0.756387657,0.957141497
FBgn0037842,256.0334227,-0.047966065,0.154544191,-0.310371193,0.756278698,0.957141497
FBgn0040600,512.0965975,-0.064956929,0.209234121,-0.31045094,0.756218062,0.957141497
FBgn0053107,175.3380854,0.050320832,0.162248433,0.310146796,0.756449327,0.957141497
FBgn0014001,2126.119647,-0.033416536,0.107931242,-0.30960948,0.756857947,0.957244423
FBgn0002626,36510.67833,0.061647082,0.199346768,0.309245454,0.75713482,0.957406049
FBgn0029667,22.72742674,0.170645536,0.552017708,0.309130547,0.757222223,0.957406049
FBgn0035896,349.9092078,0.057564194,0.186497603,0.308659165,0.75758081,0.957528713
FBgn0052512,901.8782001,-0.059817522,0.193874927,-0.308536658,0.757674011,0.957528713
FBgn0259705,91.04290948,-0.077221984,0.250034882,-0.308844845,0.757439554,0.957528713
FBgn0085226,446.8141491,0.064997664,0.210861782,0.308247724,0.757893841,0.957657058
FBgn0023541,24.19619295,0.136949722,0.444540945,0.308069984,0.75802908,0.957678493
FBgn0032670,65.3884148,0.092863527,0.302041726,0.307452644,0.758498863,0.957795663
FBgn0033380,392.9572686,0.040646095,0.132111265,0.307665623,0.75833678,0.957795663
FBgn0039537,874.5900333,0.044268198,0.144075727,0.307256464,0.75864817,0.957795663
FBgn0043457,171.1294211,0.062724927,0.204007211,0.307464266,0.758490018,0.957795663
FBgn0052227,11.99446462,0.159315407,0.518653927,0.307170926,0.758713274,0.957795663
FBgn0038673,134.4185233,-0.06679536,0.217602494,-0.306960452,0.758873474,0.957848562
FBgn0025373,694.2586339,0.032922497,0.107775238,0.305473663,0.760005426,0.957888781
FBgn0031321,269.6375596,-0.059439182,0.194800292,-0.305128814,0.760268047,0.957888781
FBgn0031995,1233.988563,0.034466406,0.112890447,0.305308437,0.76013125,0.957888781
FBgn0034025,834.9836359,-0.033692265,0.110172459,-0.305813861,0.759746374,0.957888781
FBgn0034238,57.51761478,-0.090943348,0.297497223,-0.305694779,0.759837049,0.957888781
FBgn0035854,185.951116,0.04958246,0.162090527,0.305893632,0.759685635,0.957888781
FBgn0036324,11.88308475,0.197864331,0.647356413,0.305649759,0.75987133,0.957888781
FBgn0038830,100.8604316,-0.062269632,0.204065509,-0.305145304,0.760255488,0.957888781
FBgn0040954,848.1246499,-0.068979559,0.224906157,-0.306703738,0.759068884,0.957888781
FBgn0052065,8.954844697,0.220568412,0.721208117,0.30583185,0.759732677,0.957888781
FBgn0052353,13.10389301,0.152841014,0.501029231,0.305054086,0.760324959,0.957888781
FBgn0053120,37.96026331,-0.107158371,0.349792333,-0.306348543,0.759339283,0.957888781
FBgn0035918,385.70774,0.041581569,0.13650744,0.304610276,0.760662993,0.95806163
FBgn0038981,1020.263588,0.031627674,0.103845992,0.304563261,0.760698805,0.95806163
FBgn0001296,69.63405554,0.090696859,0.298157807,0.304190792,0.760982539,0.958087116
FBgn0031428,79.72513316,0.073198408,0.240728242,0.304070713,0.761074018,0.958087116
FBgn0037894,1664.202022,0.035881201,0.117999473,0.304079335,0.76106745,0.958087116
FBgn0034543,502.0747634,0.039398707,0.129743998,0.303664966,0.761383152,0.958178331
FBgn0035895,4160.262713,0.040068003,0.131926246,0.303715172,0.761344898,0.958178331
FBgn0011509,713.1552569,-0.046826977,0.1545777,-0.302934879,0.76193949,0.958231184
FBgn0012042,16.92644508,0.161089812,0.531710872,0.302965052,0.761916495,0.958231184
FBgn0038429,108.5213603,0.077985481,0.257273848,0.303122456,0.761796542,0.958231184
FBgn0039159,51.90265259,0.088064153,0.290512299,0.303133993,0.761787749,0.958231184
FBgn0040347,76.04109223,-0.071684691,0.236713333,-0.302833346,0.76201687,0.958231184
FBgn0000253,10291.55425,-0.048661918,0.161614562,-0.301098598,0.76333931,0.958293203
FBgn0027342,325.9792585,0.048634481,0.161890778,0.300415392,0.763860324,0.958293203
FBgn0030724,416.4069923,-0.048276489,0.16076893,-0.300284945,0.763959816,0.958293203
FBgn0032812,582.8568446,0.056464972,0.187019742,0.30191985,0.762713163,0.958293203
FBgn0033182,286.8252863,-0.052191003,0.173587143,-0.300661684,0.76367249,0.958293203
FBgn0033960,18.77858433,-0.130169024,0.432550325,-0.300933825,0.763464957,0.958293203
FBgn0034496,510.6243186,0.034957685,0.116414354,0.300286723,0.76395846,0.958293203
FBgn0036849,43.26350741,0.090283591,0.299355085,0.301593645,0.762961853,0.958293203
FBgn0037141,362.4740963,0.050291349,0.166259539,0.302487,0.762280842,0.958293203
FBgn0037855,567.0283936,0.039475985,0.13088771,0.301601922,0.762955542,0.958293203
FBgn0039335,212.5655898,0.051098977,0.169041681,0.302286256,0.762433854,0.958293203
FBgn0039858,18039.29794,-0.040811457,0.13527676,-0.301688602,0.762889458,0.958293203
FBgn0040262,61.97877853,-0.072387751,0.239400373,-0.302371087,0.762369193,0.958293203
FBgn0052442,60.07691658,-0.090026388,0.298624238,-0.301470466,0.763055768,0.958293203
FBgn0086909,214.0910887,-0.053247758,0.177095696,-0.300672233,0.763664444,0.958293203
FBgn0261085,10.17964598,-0.166809873,0.555223374,-0.300437412,0.763843531,0.958293203
FBgn0039404,203.68351,0.046017758,0.153385942,0.300012879,0.764167332,0.958405032
FBgn0031030,4455.673919,-0.041316623,0.137937083,-0.299532383,0.764533868,0.958716235
FBgn0261269,215.6186608,0.073882331,0.24682316,0.299333055,0.764685936,0.958758442
FBgn0032504,10.65255568,-0.258955996,0.866324761,-0.298913303,0.765006196,0.95886303
FBgn0037540,119.5642105,-0.05775221,0.193173014,-0.298966241,0.764965804,0.95886303
FBgn0038763,798.799672,-0.035690861,0.119775885,-0.297980359,0.765718154,0.959358824
FBgn0040346,281.4587257,-0.045684453,0.153258899,-0.298086792,0.765636922,0.959358824
FBgn0051634,12.02772708,0.160447547,0.538542542,0.297929196,0.765757204,0.959358824
FBgn0031764,517.6505186,0.046813933,0.157324766,0.297562387,0.766037186,0.959561122
FBgn0050005,206.7746726,0.048486857,0.163123243,0.297240638,0.766282798,0.959571886
FBgn0259220,4418.06113,-0.032206359,0.108345284,-0.297256678,0.766270553,0.959571886
FBgn0002723,515.4069728,-0.07154926,0.241313374,-0.296499354,0.76684876,0.959684938
FBgn0023143,8918.124602,-0.026048775,0.087991975,-0.296035799,0.767202742,0.959684938
FBgn0031549,549.5952118,-0.045778865,0.154294347,-0.296698262,0.766696884,0.959684938
FBgn0032189,163.1878206,-0.063024921,0.212693421,-0.296318152,0.766987125,0.959684938
FBgn0032449,49.77483215,0.09934068,0.335502488,0.296095211,0.767157371,0.959684938
FBgn0037730,11.49311825,-0.156205728,0.526830472,-0.296500935,0.766847553,0.959684938
FBgn0041723,52.86394821,-0.11391586,0.383879823,-0.296748757,0.76665833,0.959684938
FBgn0031033,30.46877886,0.111890032,0.378184853,0.295860692,0.767336471,0.959703955
FBgn0024362,579.8082324,-0.034312655,0.116131027,-0.295465006,0.767638681,0.959933652
FBgn0003444,518.1797897,0.053772626,0.182631574,0.294432253,0.768427624,0.960129005
FBgn0020389,541.6237311,0.051795435,0.175801383,0.294624732,0.768280567,0.960129005
FBgn0033463,1699.153548,-0.034170585,0.116003056,-0.294566245,0.768325251,0.960129005
FBgn0038111,1427.911178,-0.031059178,0.105269744,-0.295043734,0.767960471,0.960129005
FBgn0038431,49.44694591,-0.086252837,0.293017402,-0.2943608,0.768482218,0.960129005
FBgn0051612,239.2368101,-0.06795629,0.230885322,-0.294329189,0.76850637,0.960129005
FBgn0001083,189.8745798,0.063164336,0.215251457,0.293444408,0.769182486,0.96028984
FBgn0025117,2225.08246,-0.039340414,0.134044888,-0.293486865,0.769150038,0.96028984
FBgn0026738,283.4914139,-0.046630366,0.15912938,-0.293034297,0.769495936,0.96028984
FBgn0027572,824.7178745,0.037845365,0.129003059,0.293367964,0.76924091,0.96028984
FBgn0028837,470.0558055,0.043657602,0.149173404,0.292663441,0.769779417,0.96028984
FBgn0031759,4392.435063,-0.046508393,0.158639187,-0.293170898,0.769391527,0.96028984
FBgn0035945,731.1544822,-0.033084426,0.112973191,-0.292852012,0.769635271,0.96028984
FBgn0036987,173.2784554,0.048274927,0.16484995,0.292841622,0.769643212,0.96028984
FBgn0052732,335.2306723,0.040955978,0.139968314,0.292608929,0.769821088,0.96028984
FBgn0083120,19.54074123,-0.155721419,0.529801875,-0.293923874,0.768816075,0.96028984
FBgn0011225,922.5771191,0.033229523,0.114405339,0.290454306,0.771468703,0.960360058
FBgn0011455,997.8963921,-0.038177461,0.131568592,-0.290171538,0.771685009,0.960360058
FBgn0029665,132.3906333,0.062195865,0.212984148,0.292021098,0.770270493,0.960360058
FBgn0030813,65.09076794,0.078077238,0.269165151,0.290071865,0.771761259,0.960360058
FBgn0031078,5425.310823,0.056116794,0.192325489,0.291780329,0.770454586,0.960360058
FBgn0031265,471.4389657,0.036485425,0.125515224,0.290685252,0.771292052,0.960360058
FBgn0031736,798.1628936,-0.035494033,0.122073113,-0.290760448,0.771234537,0.960360058
FBgn0032388,2175.883135,-0.041215115,0.142094731,-0.290053788,0.771775089,0.960360058
FBgn0034966,60.80067325,0.073355087,0.252600006,0.290400179,0.771510107,0.960360058
FBgn0035334,592.0160538,0.044476452,0.152599752,0.291458217,0.770700896,0.960360058
FBgn0035422,24437.10593,0.043618415,0.149348866,0.292057224,0.770242872,0.960360058
FBgn0035721,185.3920901,-0.074977845,0.257636682,-0.291021623,0.771034782,0.960360058
FBgn0037881,909.6109496,0.042882751,0.147062879,0.291594663,0.770596557,0.960360058
FBgn0038747,2195.685719,-0.041445052,0.142619947,-0.290597864,0.771358894,0.960360058
FBgn0040985,1439.172429,0.047288551,0.162902783,0.290286944,0.771596726,0.960360058
FBgn0052163,123.2114276,-0.066688643,0.229423698,-0.290678965,0.77129686,0.960360058
FBgn0000536,871.509037,-0.045563526,0.159163179,-0.286269263,0.774671898,0.960403344
FBgn0001079,376.7290496,-0.039632271,0.137645574,-0.287929861,0.773400429,0.960403344
FBgn0001220,6072.693219,0.031104781,0.108498587,0.286683745,0.774354485,0.960403344
FBgn0003319,11.12386134,0.164203703,0.571998127,0.287070352,0.774058453,0.960403344
FBgn0004698,2665.396511,0.035100194,0.121742006,0.28831621,0.7731047,0.960403344
FBgn0014269,721.2300421,-0.045431211,0.158311531,-0.286973484,0.774132624,0.960403344
FBgn0015773,29.85219447,-0.115115672,0.402181981,-0.28622782,0.774703637,0.960403344
FBgn0028474,1671.447399,-0.037047869,0.129034622,-0.287115724,0.774023713,0.960403344
FBgn0028482,75.76252213,-0.101441304,0.351477739,-0.288613738,0.772876981,0.960403344
FBgn0031187,2664.650999,0.035076123,0.122632456,0.286026422,0.774857884,0.960403344
FBgn0031401,862.8215396,0.033678003,0.116866044,0.28817612,0.773211927,0.960403344
FBgn0031652,86.61758386,-0.061588043,0.215344035,-0.28599837,0.77487937,0.960403344
FBgn0032244,264.4609071,-0.055019821,0.190363223,-0.289025476,0.772561882,0.960403344
FBgn0032873,605.5795972,0.046231941,0.161661708,0.285979538,0.774893794,0.960403344
FBgn0033185,302.0943457,0.039066716,0.13483264,0.289742273,0.772013413,0.960403344
FBgn0033989,423.6841161,0.037277246,0.128677159,0.289695906,0.772048889,0.960403344
FBgn0034727,481.5936143,0.04106541,0.142466724,0.288245622,0.773158728,0.960403344
FBgn0036214,17.57054229,-0.136928297,0.477153207,-0.286969248,0.774135867,0.960403344
FBgn0036844,1525.424772,0.038038222,0.13270209,0.286643726,0.77438513,0.960403344
FBgn0039210,289.1575542,-0.047320972,0.163562293,-0.289314678,0.772340581,0.960403344
FBgn0039650,51.81729156,0.114178702,0.397400358,0.287314038,0.773871875,0.960403344
FBgn0046301,222.4175248,0.044296498,0.153788594,0.288035004,0.773319944,0.960403344
FBgn0050373,225.7923473,0.050607292,0.17512906,0.288971413,0.772603254,0.960403344
FBgn0051347,16.81581312,-0.130215192,0.453471655,-0.287151778,0.773996108,0.960403344
FBgn0052711,80.40119149,0.082123989,0.28508177,0.288071697,0.773291858,0.960403344
FBgn0053977,114.007335,-0.122323425,0.426754603,-0.286636452,0.7743907,0.960403344
FBgn0250838,1493.632627,0.032597843,0.114053143,0.285812757,0.775021537,0.960414659
FBgn0000212,3287.253765,0.033147377,0.116578314,0.284335706,0.776153125,0.960691123
FBgn0000723,2013.810708,-0.036699337,0.129422022,-0.283563314,0.776745055,0.960691123
FBgn0016700,3973.641731,0.030390393,0.106578712,0.285145058,0.775533011,0.960691123
FBgn0024732,457.633809,0.04914264,0.172818616,0.284359642,0.776134784,0.960691123
FBgn0028292,472.4595658,-0.03882022,0.136884261,-0.283598856,0.776717814,0.960691123
FBgn0032262,17.87958386,0.119178533,0.420290653,0.283562177,0.776745926,0.960691123
FBgn0033887,10.89786285,0.16602869,0.5826018,0.284977991,0.775661004,0.960691123
FBgn0036580,332.1163626,0.056258599,0.197759535,0.284479831,0.776042688,0.960691123
FBgn0039532,903.2027783,-0.047810834,0.168002809,-0.28458354,0.775963223,0.960691123
FBgn0039751,211.7085122,0.044555256,0.156780059,0.28418956,0.776265116,0.960691123
FBgn0040208,962.0651938,-0.036127268,0.127356919,-0.283669456,0.776663704,0.960691123
FBgn0052076,398.5476515,0.045781437,0.161481701,0.283508516,0.776787055,0.960691123
